wavelength,a_Ci_2_Deff_2,a_Ci_2_Deff_6,a_Ci_2_Deff_12,a_Ci_2_Deff_24,a_Ci_2_Deff_48,a_Ci_5_Deff_2,a_Ci_5_Deff_6,a_Ci_5_Deff_12,a_Ci_5_Deff_24,a_Ci_5_Deff_48,a_Ci_8_Deff_2,a_Ci_8_Deff_6,a_Ci_8_Deff_12,a_Ci_8_Deff_24,a_Ci_8_Deff_48,b_Ci_2_Deff_2,b_Ci_2_Deff_6,b_Ci_2_Deff_12,b_Ci_2_Deff_24,b_Ci_2_Deff_48,b_Ci_5_Deff_2,b_Ci_5_Deff_6,b_Ci_5_Deff_12,b_Ci_5_Deff_24,b_Ci_5_Deff_48,b_Ci_8_Deff_2,b_Ci_8_Deff_6,b_Ci_8_Deff_12,b_Ci_8_Deff_24,b_Ci_8_Deff_48,bb_Ci_2_Deff_2,bb_Ci_2_Deff_6,bb_Ci_2_Deff_12,bb_Ci_2_Deff_24,bb_Ci_3_Deff_48,bb_Ci_5_Deff_2,bb_Ci_5_Deff_6,bb_Ci_5_Deff_12,bb_Ci_5_Deff_24,bb_Ci_5_Deff_48,bb_Ci_8_Deff_2,bb_Ci_8_Deff_6,bb_Ci_8_Deff_12,bb_Ci_8_Deff_24,bb_Ci_8_Deff_48
6.420000000000000151e-01,2.783699690813182248e-02,2.384910003697510161e-02,1.915430192547741550e-02,1.448569114081740827e-02,1.142209273200633923e-02,2.499739277517823433e-02,1.869911844188536232e-02,1.352610125323525092e-02,8.986457205398971915e-03,6.301260405863413558e-03,2.286283506662933201e-02,1.555653189330374886e-02,1.050195665204821036e-02,6.483567548405412204e-03,4.296264347855297677e-03,2.209617983106386407e-01,2.234433298903146237e-01,1.210995371990159081e-01,5.453910612302353966e-02,2.858268929121430407e-02,8.134750709317593864e-02,7.793948349504656314e-02,4.147294834506325828e-02,1.837447631273563670e-02,9.642791839723987776e-03,4.772940089020766968e-02,4.376776547401810963e-02,2.328277069105314304e-02,1.047379648366348996e-02,5.631968623982849115e-03,1.929015462378391287e-03,9.225250359382528020e-04,4.182034050559695266e-04,1.658364656943118510e-04,7.647274546400792850e-05,7.050877776954555263e-04,2.721375151410820674e-04,1.127455518067504449e-04,4.433528285369933334e-05,2.127497130944357127e-05,4.327862092388730267e-04,1.554930005229776676e-04,6.252982129391552297e-05,2.474833338876679972e-05,1.232390035538084929e-05
6.430000000000000160e-01,2.719053441415686390e-02,2.337283812555709939e-02,1.881524631290105998e-02,1.427056088980768744e-02,1.128482568850826956e-02,2.446591707309221653e-02,1.838885458153292907e-02,1.334832855761335091e-02,8.903456283751578354e-03,6.263491015691794589e-03,2.241342274170610160e-02,1.533767497908667538e-02,1.039511853311043260e-02,6.442553721201907391e-03,4.280962288409246273e-03,2.207462704504506434e-01,2.238545407798896991e-01,1.214875134439015042e-01,5.477248287636737878e-02,2.872552175389777446e-02,8.138660998414512515e-02,7.826247515302102442e-02,4.168874247868388505e-02,1.846905954231468916e-02,9.683824886974761598e-03,4.778551354108502569e-02,4.400673494767871202e-02,2.342161913020559399e-02,1.052439156824739458e-02,5.650011009657988741e-03,1.933258890527067217e-03,9.324477943895562908e-04,4.238119687704117221e-04,1.680668567830611107e-04,7.743995301339004792e-05,7.064911069723875002e-04,2.743513929713962984e-04,1.138388276995158497e-04,4.474375656970102098e-05,2.143011710990730542e-05,4.327662893580694163e-04,1.562511430483578732e-04,6.289251290020148402e-05,2.485889695972254854e-05,1.234662083541108368e-05
6.440000000000000169e-01,2.651454877643014130e-02,2.287079758807841756e-02,1.845643145598892254e-02,1.404155409127153670e-02,1.113761655615425061e-02,2.390787738580898991e-02,1.806005388149352353e-02,1.315838604618915775e-02,8.813848928587501158e-03,6.222270220183907796e-03,2.193989063449368337e-02,1.510436058640309692e-02,1.028007777175521387e-02,6.397872997393083683e-03,4.264098506685134841e-03,2.205475676971140608e-01,2.242925154488206452e-01,1.218959210846296687e-01,5.501996424665438895e-02,2.887845452149641334e-02,8.143911371684643685e-02,7.860831256364544939e-02,4.191907620621099229e-02,1.857082984656032235e-02,9.728456511767374915e-03,4.785244559859412605e-02,4.426378312837478401e-02,2.357080814666880769e-02,1.057918624129583832e-02,5.669752197906556719e-03,1.938931690748197864e-03,9.432582280575259760e-04,4.298997899404818674e-04,1.704857804834763015e-04,7.848651487363276309e-05,7.084923288908011145e-04,2.768320137038491669e-04,1.150453341911045386e-04,4.519496682645913067e-05,2.160302078177424358e-05,4.331059695902294833e-04,1.571492337785260608e-04,6.330837064045904993e-05,2.498780402634592557e-05,1.237595856795300769e-05
6.450000000000000178e-01,2.585634327397143273e-02,2.237630000917698037e-02,1.810141387658233125e-02,1.381405592685887307e-02,1.099046571217785276e-02,2.336255022275265936e-02,1.773582650060913368e-02,1.296955667026904180e-02,8.723825296745216229e-03,6.180395186676835434e-03,2.147557138280066502e-02,1.487294370691183421e-02,1.016482113193184142e-02,6.352575181443288407e-03,4.246800422701612655e-03,2.203411515487511685e-01,2.247139049516039822e-01,1.222951782817275485e-01,5.526424737039460633e-02,2.903090045583965953e-02,8.148716042086172340e-02,7.894789098490401225e-02,4.214747035064649039e-02,1.867282258097278935e-02,9.773692354404898280e-03,4.791737337770138327e-02,4.451806529631737591e-02,2.371966836340439963e-02,1.063445071574421232e-02,5.689884146005955677e-03,1.945571196695107790e-03,9.541560945986772568e-04,4.360065666134006887e-04,1.729091910145206146e-04,7.953428454114073185e-05,7.109550471707518820e-04,2.794288741973107002e-04,1.162916175596369209e-04,4.566019990154164272e-05,2.178247642567653427e-05,4.337960454137567042e-04,1.581395714614454234e-04,6.375448865559705158e-05,2.512793439219639034e-05,1.241059644370481287e-05
6.460000000000000187e-01,2.526369766044883614e-02,2.192519964534261900e-02,1.777599218554556937e-02,1.360499471845012798e-02,1.085456847277871395e-02,2.287014717962504440e-02,1.744069305706637263e-02,1.279639409119114057e-02,8.640452188281674828e-03,6.141201317462020859e-03,2.105503443046925077e-02,1.466117117529413399e-02,1.005836686498691804e-02,6.310269017257790977e-03,4.230465656408697456e-03,2.201000708835491870e-01,2.250749399901953163e-01,1.226554656392384590e-01,5.548736600759283932e-02,2.917142729616510610e-02,8.151126461391165756e-02,7.925013916212053644e-02,4.235602425063486609e-02,1.876717591486554149e-02,9.815999306989613149e-03,4.796598202350694368e-02,4.474682780716584402e-02,2.385632766769348392e-02,1.068586613213788790e-02,5.708823632749066707e-03,1.952683586187515174e-03,9.642813321747812716e-04,4.416393022172327570e-04,1.751472324549893211e-04,8.051931302542370298e-05,7.137138947329860943e-04,2.819657440374012040e-04,1.174916331042852687e-04,4.610676320610358975e-05,2.195670335308961182e-05,4.348008195153586211e-04,1.591596498559547459e-04,6.420055682523274801e-05,2.526926184507887149e-05,1.244808505102214522e-05
6.470000000000000195e-01,2.478478908426062777e-02,2.155671051664004301e-02,1.750907489985562004e-02,1.343312816079922367e-02,1.074237244515894099e-02,2.247163782861720527e-02,1.720040738264642932e-02,1.265456611811185961e-02,8.571579557140673183e-03,6.108522946906912165e-03,2.071387756018927551e-02,1.448801266665002835e-02,9.970662729951777770e-03,6.275083182139552448e-03,4.216751917469290997e-03,2.197993010868831976e-01,2.253328826905928728e-01,1.229471280905333475e-01,5.567079550471633331e-02,2.928773907763168247e-02,8.149207785022230532e-02,7.948285709076401140e-02,4.252569556169940451e-02,1.884525011141121101e-02,9.851351417882008021e-03,4.798357980820917856e-02,4.492597963614822915e-02,2.396788067146966156e-02,1.072857245047701379e-02,5.724724062860654661e-03,1.959751870495881135e-03,9.727811135620454373e-04,4.463033830418968654e-04,1.769638576702767653e-04,8.130714814172332078e-05,7.165773908133175061e-04,2.842409249022938072e-04,1.185430273479068641e-04,4.649062228478350039e-05,2.210415436000170983e-05,4.360609921505254690e-04,1.601336997359185878e-04,6.460871194621319415e-05,2.539763336388557691e-05,1.248328917100150113e-05
6.480000000000000204e-01,2.446790814289723226e-02,2.131237640689903623e-02,1.733197024748456272e-02,1.331865091701354975e-02,1.066723634937702392e-02,2.220833038899336365e-02,1.704144389085167355e-02,1.256042561019876658e-02,8.525572630446738576e-03,6.086539892455224490e-03,2.048821804981139361e-02,1.437316066643021945e-02,9.912235966745869264e-03,6.251489467301335479e-03,4.207497031800158140e-03,2.194122899063744303e-01,2.254439605177109562e-01,1.231400051654406302e-01,5.579537336995908647e-02,2.936686471794484887e-02,8.140941449637796590e-02,7.961286843501187704e-02,4.263675283879012068e-02,1.889791296693811920e-02,9.875384333338987561e-03,4.795473064331197410e-02,4.503043362567660940e-02,2.404076535744011783e-02,1.075735957839131160e-02,5.735558974496819153e-03,1.966259242638597731e-03,9.788600355608045346e-04,4.495674842899066801e-04,1.781926885614646316e-04,8.180206975259066680e-05,7.193416513247299048e-04,2.860367057174459989e-04,1.193335390341835310e-04,4.676912519962982367e-05,2.220587006845814627e-05,4.375050512787790539e-04,1.609790727147128908e-04,6.493661063073628587e-05,2.549778373504919316e-05,1.251093391318227263e-05
6.490000000000000213e-01,2.436101482781510841e-02,2.123293319563046566e-02,1.727539340588525596e-02,1.328152854899772306e-02,1.064243071580657854e-02,2.212123387515753381e-02,1.699012291034360245e-02,1.253024775650692785e-02,8.510779747628292174e-03,6.079439997878147151e-03,2.041390230447271553e-02,1.433618163394859840e-02,9.893567842590138967e-03,6.243959206458100930e-03,4.204548433199113526e-03,2.189140005008358425e-01,2.253632686569405630e-01,1.232027346253883188e-01,5.584163581885683014e-02,2.939579786948913823e-02,8.124391071580945589e-02,7.960739871372843335e-02,4.266956298827442873e-02,1.891605789781834746e-02,9.883731340991481346e-03,4.786458055928578120e-02,4.503540204411920350e-02,2.406147797796292023e-02,1.076701800730765074e-02,5.739293065684385360e-03,1.971703817950070086e-03,9.817546018331165924e-04,4.510255593242594604e-04,1.787616621360111323e-04,8.202326913632314244e-05,7.218062155754030899e-04,2.871364285640185389e-04,1.197485925021294647e-04,4.690762019838929829e-05,2.225504008939464324e-05,4.390640170809066993e-04,1.616161163288355946e-04,6.514201590959276965e-05,2.555610467618443847e-05,1.252805451457570915e-05
6.500000000000000222e-01,2.451113597101517438e-02,2.135483918094591149e-02,1.736584379270200706e-02,1.333931844579230169e-02,1.067977482540050788e-02,2.225016151859190994e-02,1.707136757218381817e-02,1.257912421038604595e-02,8.534748104305593663e-03,6.090917425133381136e-03,2.052540157509211149e-02,1.439531498534499937e-02,9.924189879813902215e-03,6.256451333689187072e-03,4.209502834376288062e-03,2.182791237478295399e-01,2.250443773726630847e-01,1.231030375051183068e-01,5.579040292370362336e-02,2.936225955250711117e-02,8.097701020459455168e-02,7.943518101847725499e-02,4.260565364280931300e-02,1.889134820710164017e-02,9.872502304549977264e-03,4.769932845765600948e-02,4.491770731396210747e-02,2.401754213056690040e-02,1.075285773975249992e-02,5.734141141224515480e-03,1.975622746945277126e-03,9.806850692913552259e-04,4.501646008290856164e-04,1.784870050524824537e-04,8.193318908435895896e-05,7.237989809093023493e-04,2.873532841864031542e-04,1.196782951229020297e-04,4.686339524048148549e-05,2.223645601090401024e-05,4.406936022468883494e-04,1.619832602905915274e-04,6.518885222074782858e-05,2.555954515709146351e-05,1.253106387007364082e-05
6.510000000000000231e-01,2.495173722044888298e-02,2.170026282445669530e-02,1.761807182129190852e-02,1.350176534391063499e-02,1.078569551766821871e-02,2.262258907644691674e-02,1.730108469130023363e-02,1.271601335098292151e-02,8.601534314008552756e-03,6.122745538859327569e-03,2.084585229320114891e-02,1.456160564793056861e-02,1.000935127919463236e-02,6.290899734582022784e-03,4.223045956518533574e-03,2.174906028216635756e-01,2.244537441128903743e-01,1.228179817132317164e-01,5.562899294702514097e-02,2.925879229417448907e-02,8.059720281222709781e-02,7.907611937068696750e-02,4.243357337050427530e-02,1.881909825034233305e-02,9.839753386049948647e-03,4.745115823767146607e-02,4.466335616003275916e-02,2.390168677375188039e-02,1.071241371666757300e-02,5.719275744582284944e-03,1.977709232456808814e-03,9.751163859638217139e-04,4.465077370287800877e-04,1.770393854402619932e-04,8.130301791254140864e-05,7.252331222007956388e-04,2.866071532788093249e-04,1.190598676481661636e-04,4.659689750912859353e-05,2.212744234535418670e-05,4.424006266931255820e-04,1.620672947269647356e-04,6.506383593428730983e-05,2.550074309474715623e-05,1.251703433597607112e-05
6.520000000000000240e-01,2.566662882792092315e-02,2.225196754811306632e-02,1.801776079200406722e-02,1.375877715014132974e-02,1.095281662489065722e-02,2.322308500659965580e-02,1.766721479860236532e-02,1.293236117199104279e-02,8.706092891923342819e-03,6.172080939541926825e-03,2.136066072082459105e-02,1.482509143791256589e-02,1.014288762120077805e-02,6.344306501934125417e-03,4.243805744536416694e-03,2.165585868642599388e-01,2.236068137661160193e-01,1.223595216706367395e-01,5.536653811872446762e-02,2.909244114367387501e-02,8.011419324284896337e-02,7.854507507577135339e-02,4.216288850706533670e-02,1.870453768876736630e-02,9.788360536391604166e-03,4.712881884046821873e-02,4.428511144109136682e-02,2.372120342226652009e-02,1.064891100990653615e-02,5.696120413152731474e-03,1.978104373680987689e-03,9.654787932099169944e-04,4.402194685386864132e-04,1.744149453603196902e-04,8.011990558519096561e-05,7.262083914134355141e-04,2.850588540365786875e-04,1.179672807922475439e-04,4.612784614820383171e-05,2.193476475773824976e-05,4.442577621390125298e-04,1.619460525226009578e-04,6.480415537818870714e-05,2.539179106639070848e-05,1.249034184137718984e-05
6.530000000000000249e-01,2.662679116901772725e-02,2.298393169937965053e-02,1.854449114550184297e-02,1.409527572452112104e-02,1.116980289477461849e-02,2.402463633634920048e-02,1.814959973257214421e-02,1.321432581800488504e-02,8.840540423339999371e-03,6.234622597427645976e-03,2.204475192197814098e-02,1.516953113684665899e-02,1.031510099882063450e-02,6.412121116233675255e-03,4.269763182915715764e-03,2.155003121382277065e-01,2.225338455953886629e-01,1.217506514818366553e-01,5.501898769377321780e-02,2.887476737319824918e-02,7.954363257126209619e-02,7.786701278213897792e-02,4.180946997165908147e-02,1.855597572983196455e-02,9.722719049323652260e-03,4.674598214270899582e-02,4.380374454317872285e-02,2.348784417144438377e-02,1.056734834725967659e-02,5.666801937233013377e-03,1.977082749468710848e-03,9.526024556101674165e-04,4.318450298252662087e-04,1.709029026363237966e-04,7.856972993754402868e-05,7.268890074362417122e-04,2.829496043574685881e-04,1.165336944383188103e-04,4.551292494201025855e-05,2.168567903601083390e-05,4.463714806249334467e-04,1.617296805916457810e-04,6.446857376192048226e-05,2.525588286208419145e-05,1.246047624347462800e-05
6.540000000000000258e-01,2.780293924826360286e-02,2.387106634509214564e-02,1.917849304300907332e-02,1.449614883383601449e-02,1.142510954330741568e-02,2.499961431498780307e-02,1.872739469284287472e-02,1.354759796225131485e-02,8.996807292221121327e-03,6.306040197693220037e-03,2.287232502567098508e-02,1.557812232431013411e-02,1.051602711126940412e-02,6.489743302462967073e-03,4.298917375838835937e-03,2.143338384457469381e-01,2.212670849901550441e-01,1.210155944983352244e-01,5.460289619356492596e-02,2.861771525493552598e-02,7.890181926528426481e-02,7.706788816254593610e-02,4.138978151436352448e-02,1.838193013021687666e-02,9.647258763889594510e-03,4.631692983946718994e-02,4.324086016232620705e-02,2.321375898026494314e-02,1.047280325105322263e-02,5.633436086253568002e-03,1.974933994434284381e-03,9.374336462669502143e-04,4.220473040699228794e-04,1.668112770669092368e-04,7.678002923417356050e-05,7.274483875687187684e-04,2.805227293315674789e-04,1.149034414654326991e-04,4.481674797599873055e-05,2.140915552441042215e-05,4.488584039051378557e-04,1.615289588497743488e-04,6.411951027515540942e-05,2.511923402637488277e-05,1.243836120380982128e-05
6.550000000000000266e-01,2.916586005528429282e-02,2.488854260462086687e-02,1.989980485629640194e-02,1.494630521508583804e-02,1.170748550103067540e-02,2.612042134273231953e-02,1.938001852852681839e-02,1.391827722758476327e-02,9.167273846197122877e-03,6.382380497622434576e-03,2.381768058868419247e-02,1.603446729848897329e-02,1.073617608736691584e-02,6.572941047803895070e-03,4.329493080946475447e-03,2.130763934388458236e-01,2.198384466753708077e-01,1.201780905721987341e-01,5.413437910579652762e-02,2.833278554757436354e-02,7.820459615548959464e-02,7.617333350421316707e-02,4.091992340014820317e-02,1.819048174488667458e-02,9.566036975167483206e-03,4.585551505709421771e-02,4.261758919430051751e-02,2.291066922521261054e-02,1.037000329438194854e-02,5.597918857095211115e-03,1.971946832576979176e-03,9.209072713203615744e-04,4.114690981873209315e-04,1.624174121641922756e-04,7.487134565374696656e-05,7.280529418847242690e-04,2.779963598276597738e-04,1.132094830764344924e-04,4.409775721917856957e-05,2.113107123755212377e-05,4.518302126096127112e-04,1.614420891549867010e-04,6.381410902762848754e-05,2.500546054841466006e-05,1.243366611655966471e-05
6.560000000000000275e-01,3.068672497353824857e-02,2.601154145049508482e-02,2.068835190420187375e-02,1.543120273647997920e-02,1.200654110191404569e-02,2.736006560317794101e-02,2.008790909095341248e-02,1.431351610300802407e-02,9.345191238168255171e-03,6.460309511993967205e-03,2.485592263494487003e-02,1.652330621729255350e-02,1.096704550292955382e-02,6.658104097338298638e-03,4.360050907529885306e-03,2.117460634575780987e-01,2.182790294004811615e-01,1.192605140046968382e-01,5.362836271957875656e-02,2.803043037355748210e-02,7.746760044734761486e-02,7.520802010325342013e-02,4.041495714462035871e-02,1.798884441454930844e-02,9.482495485996498760e-03,4.537500809555582854e-02,4.195382755013059989e-02,2.258930387227306436e-02,1.026306051372215949e-02,5.561813704975649558e-03,1.968389227623729837e-03,9.038406636153261493e-04,4.006509671908229362e-04,1.579071168345408394e-04,7.292331598177478240e-05,7.288482729806870309e-04,2.755457256832799387e-04,1.115619691785433258e-04,4.339614574436955814e-05,2.086542765373056464e-05,4.553811709125387699e-04,1.615461103005357826e-04,6.360009746599015431e-05,2.493293730994821812e-05,1.245245379702697101e-05
6.570000000000000284e-01,3.233731237291173621e-02,2.721581115351739966e-02,2.152485225610799302e-02,1.593747953779212773e-02,1.231319907688137663e-02,2.869258806523246330e-02,2.083304599207204399e-02,1.472192604811869282e-02,9.524888296668324039e-03,6.537198573065668844e-03,2.596346812430500028e-02,1.703098754543998922e-02,1.120140741042457630e-02,6.742347993353707547e-03,4.389513302761890480e-03,2.103588219899830969e-01,2.166177415130786654e-01,1.182836661934926620e-01,5.309832212027521675e-02,2.771969647657697780e-02,7.670487149524492232e-02,7.419463125269293302e-02,3.988842832448628167e-02,1.778315565937657605e-02,9.399374088875454142e-03,4.488707686255194451e-02,4.126738222695086611e-02,2.225902744797520968e-02,1.015535819948474791e-02,5.526324547184863385e-03,1.964501830280471553e-03,8.868777457822357713e-04,3.900659660343519454e-04,1.534099353043740920e-04,7.090451870519710517e-05,7.299539253799071240e-04,2.732960038846960794e-04,1.100529248915056230e-04,4.275266240108785860e-05,2.062188788755094885e-05,4.595819028358108082e-04,1.618932767152218930e-04,6.351501430356065953e-05,2.492075315945847726e-05,1.250138271616405064e-05
